session_id,user_id,created_at,session_mode,session_use_rag,interaction_number,timestamp,query,routed_query,mode,use_rag,used_cache,latency_min,results_count,title_response,score_response,csat_score,nps_score,resolution_numeric,csat_category,nps_category,resolution_label,Total,Surveys,title,genres,keywords,overview,score,release_date,hallucination,valid_movie,rag_mode
7f4ab135-befe-4ee4-b292-054f1a49d260,57 315 6644865,5/2/2026,DIRECT,False,1,6:50,terror con tensión constante,terror con tensión constante,DIRECT,False,False,6.562533333,5,Complicit,0.3489,3,7,2,Media,passive,partial,1,1,Complicit,['Drama'],"['politics', 'terrorism']",An MI5 officer's attempts to foil a possible terrorist plot are undermined by bureaucracy and moral dilemmas. Will he make the world a safer place or be complicit in making a tense situation even worse?,53,02/16/2013,0,1,NO_RAG
8262d4e6-fa34-42d5-a824-df9b446f7eac,57 312 4023499,5/2/2026,DIRECT,False,1,21:14,terror psicológico sin jumpscares exagerados,terror psicológico sin jumpscares exagerados,DIRECT,False,False,7.49035,5,Utusan Iblis: Dia Yang Berada di Antara Kita,0.3323,3,7,2,Media,passive,partial,1,1,Utusan Iblis: Dia Yang Berada di Antara Kita,"['Horror', 'Mystery', 'Thriller']","['haunting', 'psychologist', 'female protagonist', 'psychological thriller', 'devil', 'mental health', 'ghost', 'terror']","Telling the story of Olivia, a psychiatrist specializing in mental health, who tries to help Rendy, a police officer, dealing with a brutal massacre case carried out by Cantika against her child and husband. After going through several therapy sessions, Olivia's own psychological condition deteriorates. A terrifying entity has long possessed Cantika’s body and was the reason she slaughtered her entire family, and now it is causing Olivia’s past to resurface.",60,01/02/2025,0,1,NO_RAG
82ad5612-8800-41cb-88e0-a7539a059a1c,57 316 1632590,5/2/2026,DIRECT,False,1,12:39,"me gustó La La Land, algo similar","me gustó La La Land, algo similar",DIRECT,False,False,5.741566667,5,Still,0.2629,2,3,1,Baja,detractor,no,1,1,Still,['Drama'],['philippines'],"In a fishing village that’s been ravaged by a strong typhoon, the bond of twin brothers is disrupted by another young boy.  Hilom follows the journey of the brothers, Andres and Gael, as they find healing against the harsh landscape of an island that’s also trying to recover.",90,08/05/2017,0,1,NO_RAG
84e5822a-6b16-48ab-844f-38d311c03263,57 315 5811457,5/2/2026,RAG,True,1,22:08,ciencia ficción con inteligencia artificial y dilemas éticos,ciencia ficción con inteligencia artificial y dilemas éticos,RAG,True,False,5.6494,5,Parallel Minds,0.3452,3,7,2,Media,passive,partial,1,1,Parallel Minds,"['Science Fiction', 'Thriller']","['artificial intelligence (a.i.)', 'indigenous', 'murder mystery']","In the near future, technology firm Red-Eye is on the verge of developing a revolutionary contact lens that records human sight to replicate memories. When the company’s lead researcher is murdered, Detective Thomas Elliot, and researcher Margo Elson  are drawn into searching deeper to apprehend an elusive digital shapeshifter. Soon, both are threatened by their past as they seek to uncover what this dangerous artificial intelligence is trying to consume.",54,09/24/2020,0,1,RAG
87ab1610-6519-49fa-8fd6-d8fdc25c5b7c,57 316 6434033,5/2/2026,DIRECT,False,1,23:42,terror oscuro con historia profunda,terror oscuro con historia profunda,DIRECT,False,False,7.181033333,5,The Moro Affair,0.3151,3,7,2,Media,passive,partial,1,1,The Moro Affair,"['Drama', 'History']","['politics', 'terrorism', 'years of lead', 'anni di piombo']","On March 16, 1978, far-left terrorists of the Red Brigades kidnap Aldo Moro, leader of the Christian Democracy, the ruling party in Italy since the end of WWII. 55 days later, his body will be found in the trunk of a car. This is a neutral and factual account of what happened in between.",65,11/20/1986,0,1,NO_RAG
8a6cc920-4e85-4521-9bdb-0c98017c5002,57 319 8531073,5/2/2026,RAG,True,1,17:44,ciencia ficción con algo de comedia,ciencia ficción con algo de comedia,RAG,True,False,3.494966667,5,Psiconautas,0.3547,3,7,2,Media,passive,partial,1,1,Psiconautas,['Comedy'],"['argentina', 'conman', 'comedy', 'comedia', 'estafador']",Psiconautas tells the story of a Spanish scammer who finds his vocation leading a therapy group that generates more problems than it solves.,51,,0,1,RAG
8ba47f37-03a1-4ef8-a968-fc8aae76759e,57 319 6283874,5/2/2026,RAG,True,1,17:16,algo como Edge of Tomorrow,algo como Edge of Tomorrow,RAG,True,False,7.962483333,5,Her,0.3165,3,7,2,Media,passive,partial,1,1,Her,"['Romance', 'Science Fiction', 'Drama']","['artificial intelligence (a.i.)', 'future', 'computer', 'satire', 'love', 'loneliness', 'transhumanism', 'los angeles, california', 'heartbreak', 'semi autobiographical', 'speculative', 'singularity', 'near future', 'serene', 'intimate', 'provocative', 'dramatic', 'comforting', 'melodramatic', 'operating system']","In the not so distant future, Theodore, a lonely writer, purchases a newly developed operating system designed to meet the user's every need. To Theodore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",78,03/28/2014,0,1,RAG
8bfbf1fe-0fe6-490d-ba35-d89187dcd80e,57 313 2104443,5/2/2026,RAG,True,1,12:31,películas tipo John Wick,películas tipo John Wick,RAG,True,False,11.7088,5,The World's Gold,0.1865,2,3,1,Baja,detractor,no,1,1,The World's Gold,"['Music', 'Comedy']",['franco e ciccio'],"Aided by a chauffeur and a butler, a student of humble means pretends to be wealthy in order to attract the romantic interest of a rich girl.",55,12/21/1967,0,1,RAG
8c037b59-1559-4615-b0b7-9097227dbcae,57 312 6325909,5/2/2026,RAG,True,1,15:02,películas tipo Seven,películas tipo Seven,RAG,True,False,4.71075,5,Egypt: Secrets of the Pharaohs,0.2107,2,3,1,Baja,detractor,no,1,1,Egypt: Secrets of the Pharaohs,"['Documentary', 'History']","['egipto', 'faraones', 'pirámide']",National Geographic goes to Egypt to look into an underground vault that houses a ship of the Pharaoh Khufu and follows an researcher as he attempts to recreate the ancient rite of mummification.,58,12/30/1997,0,1,RAG
8e1d5207-e42a-43cc-afc2-55932c3c6daa,57 314 4078607,5/2/2026,RAG,True,1,5:08,ciencia ficción con viajes espaciales,ciencia ficción con viajes espaciales,RAG,True,False,4.232,5,Project Almanac,0.311,3,7,2,Media,passive,partial,1,1,Project Almanac,"['Science Fiction', 'Thriller']","['time travel', 'love', 'found footage', 'pseudo-documentary', 'viajes en el tiempo', 'viaje en el tiempo', 'faux documentary']","A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.",68,01/28/2015,0,1,RAG
914db23d-1199-440d-a3f0-6d80aa20f7a8,57 313 4871092,5/2/2026,RAG,True,1,16:17,algo como Pirates of the Caribbean,algo como Pirates of the Caribbean,RAG,True,False,7.594933333,5,Jake and the Never Land Pirates,0.5788,5,10,3,Alta,promoter,yes,1,1,Jake and the Never Land Pirates,"['Family', 'Animation', 'Action & Adventure']",['pirate'],"A crew of kid pirates - leader Jake and pals Izzy and Cubby - and their Never Land adventures as they work to outwit two infamous characters, the one and only Captain Hook and Smee.",63,,0,1,RAG
93281da9-0e7f-4fb2-b6d4-08e944c5431f,57 315 3720380,5/2/2026,DIRECT,False,1,7:36,películas de acción con misiones,películas de acción con misiones,DIRECT,False,False,6.174466667,5,A Rooster for Esculapio,0.2367,2,3,1,Baja,detractor,no,1,1,A Rooster for Esculapio,"['Drama', 'Mystery']","['argentina', 'marginal']","A young working-class man comes from Misiones (an Argentinian province) to Buenos Aires, with a fighting rooster, looking for his brother, and gets involved with low life characters, who introduce him to a world of crime.",71,,0,1,NO_RAG
9461f90d-695e-4558-a59a-47da68a89c61,57 316 7142463,5/2/2026,DIRECT,False,1,22:39,acción con guerras pero centrada en personajes,acción con guerras pero centrada en personajes,DIRECT,False,False,3.513066667,5,Natural Born Narco,0.269,2,3,1,Baja,detractor,no,1,1,Natural Born Narco,"['Crime', 'Drama']","['narco', 'aurelio', 'el señor de los cielos']","Aurelio Casillas is a boy who aims high in life; he becomes close to Don Cleto, a dangerous criminal; together they build an empire, but also are met with an inevitable encounter with destiny.",94,,0,1,NO_RAG
9b029145-0bd2-4a94-bedd-6f40813ec2a3,57 319 7755485,5/2/2026,RAG,True,1,11:38,algo como The Conjuring,algo como The Conjuring,RAG,True,False,10.83093333,5,The Conjuring,0.6396,5,10,3,Alta,promoter,yes,1,1,The Conjuring,"['Horror', 'Thriller']","['sibling relationship', '1970s', 'cellar', 'exorcism', 'haunted house', 'rhode island', 'based on true story', 'possession', 'paranormal investigation', 'crucifix', 'ghost', 'demonic', 'demonic spirit', 'demonology', 'psychic vision', 'malevolent spirit', 'frightened', 'horrified']","Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",75,08/23/2013,0,1,RAG
9bd5de63-466e-4e40-91b3-3bcc6b4a038d,57 317 2281604,5/2/2026,DIRECT,False,1,17:39,acción pero con romance,acción pero con romance,DIRECT,False,False,3.638083333,5,Pobre novio,0.8137,5,10,3,Alta,promoter,yes,1,1,Pobre novio,"['Soap', 'Comedy', 'Drama']",['romance'],"Santiago becomes an Internet sensation when a video of his bride-to-be ditching him on the altar goes viral. Now thanks to his newfound fame, he will turn into the coveted prize of a contest that offers a boyfriend to the lucky winner destroy their lives forever.",37,,0,1,NO_RAG
9e9c3dee-c01b-4acd-8138-bd71f11af410,57 314 8923979,5/2/2026,RAG,True,1,8:50,terror psicológico intenso,terror psicológico intenso,RAG,True,False,5.394166667,5,The Moro Affair,0.3217,3,7,2,Media,passive,partial,1,1,The Moro Affair,"['Drama', 'History']","['politics', 'terrorism', 'years of lead', 'anni di piombo']","On March 16, 1978, far-left terrorists of the Red Brigades kidnap Aldo Moro, leader of the Christian Democracy, the ruling party in Italy since the end of WWII. 55 days later, his body will be found in the trunk of a car. This is a neutral and factual account of what happened in between.",65,11/20/1986,0,1,RAG
9faee408-70a7-4545-9f21-556707db7ba8,57 318 0958793,5/2/2026,RAG,True,1,6:56,películas de acción con artes marciales,películas de acción con artes marciales,RAG,True,False,3.728566667,5,Chacrinha: Eu Vim para Confundir e Não para Explicar,0.2601,2,3,1,Baja,detractor,no,1,1,Chacrinha: Eu Vim para Confundir e Não para Explicar,['Documentary'],['brazilian history'],"Chacrinha's legacy on TV and excerpts from his personal life are revealed through testimonials and archive images, which tell the story behind the cameras, the behind the scenes that consolidated a new way of communicating Brazil and the facets of a man who is one of the most interesting contemporary characters on the national cultural scene.",60,01/28/2021,0,1,RAG
9fea5e94-28b1-4cc5-8891-a5e15fcfc58c,57 316 4349561,5/2/2026,DIRECT,False,1,9:54,películas tipo The Matrix,películas tipo The Matrix,DIRECT,False,False,4.9782,5,Egypt: Secrets of the Pharaohs,0.2328,2,3,1,Baja,detractor,no,1,1,Egypt: Secrets of the Pharaohs,"['Documentary', 'History']","['egipto', 'faraones', 'pirámide']",National Geographic goes to Egypt to look into an underground vault that houses a ship of the Pharaoh Khufu and follows an researcher as he attempts to recreate the ancient rite of mummification.,58,12/30/1997,0,1,NO_RAG
a41a1a66-aa0b-4d9c-bb71-32775f079515,57 316 6832011,5/2/2026,DIRECT,False,1,18:24,terror con suspenso pero sin mucha sangre,terror con suspenso pero sin mucha sangre,DIRECT,False,False,8.421616667,5,The Moro Affair,0.3758,3,7,2,Media,passive,partial,1,1,The Moro Affair,"['Drama', 'History']","['politics', 'terrorism', 'years of lead', 'anni di piombo']","On March 16, 1978, far-left terrorists of the Red Brigades kidnap Aldo Moro, leader of the Christian Democracy, the ruling party in Italy since the end of WWII. 55 days later, his body will be found in the trunk of a car. This is a neutral and factual account of what happened in between.",65,11/20/1986,0,1,NO_RAG
a44d3c73-0780-4ca9-a01d-e0c9f5e5e38f,57 312 7333746,5/2/2026,RAG,True,1,21:22,romance con triángulo amoroso,romance con triángulo amoroso,RAG,True,False,6.262066667,5,Pobre novio,0.8137,5,10,3,Alta,promoter,yes,1,1,Pobre novio,"['Soap', 'Comedy', 'Drama']",['romance'],"Santiago becomes an Internet sensation when a video of his bride-to-be ditching him on the altar goes viral. Now thanks to his newfound fame, he will turn into the coveted prize of a contest that offers a boyfriend to the lucky winner destroy their lives forever.",37,,0,1,RAG
a486a7aa-bb49-421f-bfed-c444d0b7dbd8,57 317 5145845,5/2/2026,RAG,True,1,6:38,ciencia ficción con distopías,ciencia ficción con distopías,RAG,True,False,3.151383333,5,Anche se è amore non si vede,0.279,2,3,1,Baja,detractor,no,1,1,Anche se è amore non si vede,['Comedy'],"['picone', 'ficarra', 'ficarra e picone']","Salvo and Valentino are two Sicilian friends who have moved to Turin, and now run a small business together. They drive foreign tourists around in a double-decker bus, and Salvo always tries to approach the pretty girls.",63,11/23/2011,0,1,RAG
a88ad8a1-21bc-4622-ad45-c507a2dc7406,57 317 7292458,5/2/2026,DIRECT,False,1,21:31,acción con persecuciones y buena trama,acción con persecuciones y buena trama,DIRECT,False,False,6.19215,5,Sin compasión,0.2789,2,3,1,Baja,detractor,no,1,1,Sin compasión,"['Drama', 'Crime']","['peru', 'punishment', 'lima']","Ramón, a psychologically unstable university student from Lima, murders his landlords, who constantly demanded the payment of the monthly rent for the hovel in which he lives. From here, remorse and the fear of being arrested will eat you inside.",50,12/07/1994,0,1,NO_RAG
a8c128c7-7247-4ab0-9eaa-7be9d75fe037,57 314 6735906,5/2/2026,RAG,True,1,18:33,romance juvenil pero no cursi,romance juvenil pero no cursi,RAG,True,False,6.0795,5,Romance en tres noches,0.722,5,10,3,Alta,promoter,yes,1,1,Romance en tres noches,"['Romance', 'Comedy', 'Drama']","['love at first sight', 'romance', 'dark past']",A woman finds the opportunity to change her life when she meets and falls for a man who lives in a cabin far from the city.,0,12/12/1950,0,1,RAG
a9814fdb-5a9e-4cc0-9fcc-3c4e656d43ef,57 316 9895209,5/2/2026,DIRECT,False,1,7:19,ciencia ficción con realidades alternas,ciencia ficción con realidades alternas,DIRECT,False,False,4.058133333,5,Anche se è amore non si vede,0.2693,2,3,1,Baja,detractor,no,1,1,Anche se è amore non si vede,['Comedy'],"['picone', 'ficarra', 'ficarra e picone']","Salvo and Valentino are two Sicilian friends who have moved to Turin, and now run a small business together. They drive foreign tourists around in a double-decker bus, and Salvo always tries to approach the pretty girls.",63,11/23/2011,0,1,NO_RAG
ae7c0f6b-5e43-4f68-b894-9086ae7fbb3d,57 312 5927931,5/2/2026,DIRECT,False,1,12:57,películas tipo Shrek,películas tipo Shrek,DIRECT,False,False,4.516583333,5,Shrek 2,0.3823,3,7,2,Media,passive,partial,1,1,Shrek 2,"['Animation', 'Family', 'Comedy', 'Fantasy', 'Romance']","['prison', 'magic', 'liberation', 'honeymoon', 'prince', 'fairy tale', 'villain', 'parents-in-law', 'kingdom', 'enchantment', 'transformation', 'princess', 'sequel', 'anthropomorphism', 'dragon', 'ogre', 'fairy godmother', 'cartoon donkey', 'quirky comedy']","Happily ever after never seemed so far far away when a trip to meet the in-laws turns into a hilariously twisted adventure for Shrek and Fiona. With the help of his faithful Donkey, Shrek takes on a potion-brewing Fairy Godmother, the pompous Prince Charming, and the ogre-killer, Puss In Boots.",73,05/19/2004,0,1,NO_RAG
af927052-e663-409e-8715-31bcf0bf8242,57 312 2057857,5/2/2026,DIRECT,False,1,9:16,"me gustó Inception, algo parecido","me gustó Inception, algo parecido",DIRECT,False,False,5.6363,5,Wie man Wünsche beim Schwanz packt,0.257,2,3,1,Baja,detractor,no,1,1,Wie man Wünsche beim Schwanz packt,['Drama'],['surrealism'],"""Desire Caught by the Tail"" - One can not understand this piece as meaningful and meaningful unity and should be careful not to read too much into it. Picasso himself said he wanted to suggest sensations through the verbal sound itself.",0,10/23/1971,0,1,NO_RAG
b1a340bc-524e-4031-8983-54f3020a7ce5,57 319 6921615,5/2/2026,DIRECT,False,1,20:33,terror con tensión constante y buen final,terror con tensión constante y buen final,DIRECT,False,False,7.46195,5,No Contest II,0.3207,3,7,2,Media,passive,partial,1,1,No Contest II,"['Action', 'Crime', 'Thriller']","['femme fatale', 'murder', 'terrorism', 'martial artist', 'terrorist plot', 'nazism', 'canuxploitation']","Sharon Bell is back, this time she must stop a terrorist plot to smuggle Nazi nerve gas.",48,02/17/1998,0,1,NO_RAG
b42556ec-b45f-4aa1-a013-f892bc51f8d0,57 316 4828258,5/2/2026,RAG,True,1,10:19,pelis parecidas a Avatar,pelis parecidas a Avatar,RAG,True,False,5.07535,5,Enrico IV,0.2294,2,3,1,Baja,detractor,no,1,1,Enrico IV,['Drama'],[],We don't have an overview translated in English. Help us expand our database by adding one.,0,11/26/1943,0,1,RAG
b42556ec-b45f-4aa1-a013-f892bc51f8d0,57 316 4828258,5/2/2026,RAG,True,1,10:19,pelis parecidas a Avatar,pelis parecidas a Avatar,RAG,True,False,5.07535,5,Enrico IV,0.2294,2,3,1,Baja,detractor,no,1,1,Enrico IV,"['TV Movie', 'Drama']",['pirandello'],We don't have an overview translated in English. Help us expand our database by adding one.,0,03/17/1967,0,1,RAG
b439263d-9a70-4e88-9b97-18a4c6695791,57 312 9060826,5/2/2026,RAG,True,1,16:54,películas tipo Divergent,películas tipo Divergent,RAG,True,False,6.96365,5,Después de… Primera parte: no se os puede dejar solos,0.1497,2,3,1,Baja,detractor,no,1,1,Después de… Primera parte: no se os puede dejar solos,['Documentary'],"['1970s', 'franco regime (francoism)', 'social documentary', 'communist party', 'spanish transition', '1980s', 'spanish history', 'social democracy', 'spanish politics']","A history of the Spanish Transition told in first person by the main protagonists: on the one hand, the politicians, idealistic or merely opportunistic, who brought it to a successful conclusion in the tribunes and offices; on the other hand, the citizens who, in the streets, supported it sincerely or fought it with ferocity.",80,11/07/1983,0,1,RAG
b61ffb17-4e31-43ee-aa80-668a1901865a,57 319 9401939,5/2/2026,RAG,True,1,21:04,ciencia ficción con aliens pero enfoque humano,ciencia ficción con aliens pero enfoque humano,RAG,True,False,4.819283333,5,Jeff and Some Aliens,0.4573,5,10,3,Alta,promoter,yes,1,1,Jeff and Some Aliens,['Animation'],"['alien', 'humanity']","Based on the recurring TripTank sketches, Jeff And Some Aliens follows Jeff, the world’s most average guy, and the three aliens sent to study him to determine whether or not humanity should be destroyed. Jeff’s mundane life is constantly thrown into chaos by his extraterrestrial guests – it isn’t always easy having roommates who force you to participate in grueling intergalatic decathalons or perform Azurian honor killings to restore interstellar balance",71,,0,1,RAG
113cd7fa-2da3-49fb-84d4-a131aa89f690,57 313 6587271,5/2/2026,DIRECT,False,1,3:15,películas románticas con final feliz,películas románticas con final feliz,DIRECT,False,False,16.73513333,5,Along came Love,0.282,2,3,1,Baja,detractor,no,1,1,Along came Love,['Drama'],"['romance', 'veio o amor']",We don't have an overview translated in English. Help us expand our database by adding one.,30,,0,1,NO_RAG
b6c4987f-4733-43c3-9f8f-0e07f42a6c75,57 313 9067022,5/2/2026,DIRECT,False,1,17:04,"me gustó The Maze Runner, algo parecido","me gustó The Maze Runner, algo parecido",DIRECT,False,False,5.84825,5,Labyrinth,0.3685,3,7,2,Media,passive,partial,1,1,Labyrinth,"['Adventure', 'Family', 'Fantasy']","['maze', 'babysitter', 'castle', 'musical', 'baby-snatching', 'race against time', 'puppet', 'growing up', 'surrealism', 'rescue', 'coming of age', 'teenage girl', 'puppetry', 'fantasy world', 'child kidnapping', 'goblin', 'goblins', 'magic land', 'giant creature', 'bizarre creatures', 'absurd', 'goblin king', 'amused', 'baffled', 'ghoulish']","Frustrated with babysitting on yet another weekend night, Sarah, a teenager with an active imagination, summons the Goblins to take her baby stepbrother away. When little Toby actually disappears, Sarah must follow him into a fantastical world to rescue him from the Goblin King. Guarding his castle is the labyrinth itself, a twisted maze of deception, populated with outrageous characters and unknown dangers.",73,06/27/1986,0,1,NO_RAG
b74e8e3a-0fd4-45e5-872c-c3f9e496e015,57 318 7621817,5/2/2026,DIRECT,False,1,17:24,películas tipo Blade Runner,películas tipo Blade Runner,DIRECT,False,False,3.17445,5,Philip K. Dick's Electric Dreams,0.3712,3,7,2,Media,passive,partial,1,1,Philip K. Dick's Electric Dreams,"['Sci-Fi & Fantasy', 'Drama']","['futuristic', 'anthology', 'cyberpunk', 'based on short story', 'blade runner']","A diverse anthology of ambitious, moving tales inspired by Philip K Dick's short stories.",71,,0,1,NO_RAG
bb13f14e-1435-4834-9f44-cabff8af6254,57 318 7317680,5/2/2026,RAG,True,1,9:08,romance emocional,romance emocional,RAG,True,False,9.446066667,5,Tastefully Yours,0.7693,5,10,3,Alta,promoter,yes,1,1,Tastefully Yours,"['Comedy', 'Drama']",['romance'],"Driven to claim top culinary honors, an arrogant heir meets a low-profile but stubborn chef whose recipes astonish him — sparking an unlikely romance.",84,,0,1,RAG
bb8761a3-fef4-4a8d-b17b-409526441dba,57 316 7678379,5/2/2026,RAG,True,1,14:12,películas tipo Transformers,películas tipo Transformers,RAG,True,False,3.478283333,5,Transformers: EarthSpark,0.2054,2,3,1,Baja,detractor,no,1,1,Transformers: EarthSpark,"['Animation', 'Kids', 'Sci-Fi & Fantasy', 'Comedy', 'Drama']","['hero', 'based on toy', 'young boy', 'robot', 'transforming robot', 'new generation', 'enemies to friends', 'alien robot']","The Malto Family’s world turns upside down when the Terrans, the first Earthborn Transformers robots, spark to life. The Terrans will forge an alliance between the human Malto family and the legendary Autobots, uniting them in a shared mission.",72,,0,1,RAG
bc051646-3812-4662-bb5e-266691395ba5,57 314 7337704,5/2/2026,DIRECT,False,1,15:33,películas tipo The Social Network,películas tipo The Social Network,DIRECT,False,False,5.892616667,5,Extraordinary Attorney Woo,0.4449,5,10,3,Alta,promoter,yes,1,1,Extraordinary Attorney Woo,['Drama'],"['autism', 'court case', 'court', 'workplace', 'romance', 'slice of life', 'lawyer', 'female protagonist', 'courtroom', 'law firm', 'inspiring', 'social issues', 'father daughter relationship', 'slight romance', 'slow burn romance', 'heartfelt', 'legal', 'romantic']","With a genius-level IQ, Woo Young-woo learns to embrace her extraordinary self while forming a tight-knit community of friends and allies.",85,,0,1,NO_RAG
bc7550b2-cda6-48f9-a637-f5acbab71e06,57 312 5470342,5/2/2026,DIRECT,False,1,22:00,acción con artes marciales y buena historia,acción con artes marciales y buena historia,DIRECT,False,False,2.882633333,5,Una mano bajo la nieve y otras historias,0.361,3,7,2,Media,passive,partial,1,1,Una mano bajo la nieve y otras historias,['Drama'],"['musical', 'anthology', 'romance', 'nature', 'family conflict', 'social issues', 'relationships', 'documentary', 'latinx', 'fiction', 'drama']","An anthology of 7 Mexican short films, all created by 5 up-and-coming independent filmmakers, with a common thread: to explore themes of human relationships. In order, A Hand Beneath the Snow (Una mano bajo la nieve), Friendship (Amistad), The View from Up Above (La vista desde arriba), The Short Film (El cortometraje), Silvestre (Silvestre), Cocktails For Two (Cóctel para dos) and When I Hear You Sing, I Forget (Cuando te escucho cantar, olvido).",0,12/31/2023,0,1,NO_RAG
bcb990a4-2d1b-407f-b3a2-7f7441788e5c,57 318 5518733,5/2/2026,DIRECT,False,1,18:06,acción con toques de humor,acción con toques de humor,DIRECT,False,False,5.5268,5,Che Kopete: The Movie,0.3688,3,7,2,Media,passive,partial,1,1,Che Kopete: The Movie,['Comedy'],"['humor', 'cine chileno']","Che Kopete, a pervert who works as a waiter in a strip club, suddenly has to take care of a child from one of her past lovers. In the shadows, a group of evil business men tries to kidnap him to replace their boss, who happens to be physically identical to Che Kopete.",0,11/12/2007,0,1,NO_RAG
be7f21bc-ae54-43eb-891a-f5eee1a9ca82,57 312 5177049,5/2/2026,DIRECT,False,1,7:01,romance juvenil,romance juvenil,DIRECT,False,False,3.472833333,5,Tastefully Yours,0.7693,5,10,3,Alta,promoter,yes,1,1,Tastefully Yours,"['Comedy', 'Drama']",['romance'],"Driven to claim top culinary honors, an arrogant heir meets a low-profile but stubborn chef whose recipes astonish him — sparking an unlikely romance.",84,,0,1,NO_RAG
c3c2883a-d5d9-489b-b7b5-bca1a55ec3ac,57 313 4144412,5/2/2026,RAG,True,1,22:32,romance adolescente con crecimiento personal,romance adolescente con crecimiento personal,RAG,True,False,15.2781,5,Sullivan's Crossing,0.8895,3,7,2,Media,passive,partial,1,1,Sullivan's Crossing,['Drama'],['romance'],"After Neurosurgeon Maggie Sullivan’s personal and professional life are thrown into turmoil she returns home to Sullivan’s Crossing. While there, Maggie is forced to navigate her complicated present while confronting the painful past she has chosen to ignore for years.",83,,0,1,RAG
c685f229-20c6-47c5-9097-5615d6d46973,57 311 1801838,5/2/2026,RAG,True,1,4:46,romance con drama,romance con drama,RAG,True,False,3.489783333,5,Sullivan's Crossing,0.9994,5,10,3,Alta,promoter,yes,1,1,Sullivan's Crossing,['Drama'],['romance'],"After Neurosurgeon Maggie Sullivan’s personal and professional life are thrown into turmoil she returns home to Sullivan’s Crossing. While there, Maggie is forced to navigate her complicated present while confronting the painful past she has chosen to ignore for years.",83,,0,1,RAG
d1b038ab-4527-4202-927d-e41c8b2f57f9,57 315 0484171,5/2/2026,RAG,True,1,6:12,terror con monstruos,terror con monstruos,RAG,True,False,4.710433333,5,Furia,0.3496,3,7,2,Media,passive,partial,1,1,Furia,"['Drama', 'Crime']","['undercover agent', 'terrorism']","Policeman Asgeir moves to an idyllic town in the west part of Norway. After a local conflict, he meets a mysterious woman named Ragna, and soon they are both trapped in a network of right-wing radical forces that threaten Europe.",71,,0,1,RAG
d44f2de6-e6a4-4672-b095-263d0f80e2c6,57 318 5098659,5/2/2026,DIRECT,False,1,13:32,"me gustó It, algo parecido","me gustó It, algo parecido",DIRECT,False,False,5.380833333,5,Millonario a go-go,0.2311,2,3,1,Baja,detractor,no,1,1,Millonario a go-go,['Comedy'],[],"Jíbaro Machuchal inherits a piece of land in Condado Beach. When he arrives, he finds a hotel has been built on his land.",44,12/09/1965,0,1,NO_RAG
d52822bc-cce8-4cac-8029-aacfc397fb2f,57 317 5515909,5/2/2026,RAG,True,1,18:13,ciencia ficción pero fácil de entender,ciencia ficción pero fácil de entender,RAG,True,False,3.9369,5,The World's Gold,0.2769,2,3,1,Baja,detractor,no,1,1,The World's Gold,"['Music', 'Comedy']",['franco e ciccio'],"Aided by a chauffeur and a butler, a student of humble means pretends to be wealthy in order to attract the romantic interest of a rich girl.",55,12/21/1967,0,1,RAG
d9a4ee6d-4d0a-460a-b0e6-e47e9a46b056,57 316 6560294,5/2/2026,DIRECT,False,1,23:17,acción con misiones y equipo,acción con misiones y equipo,DIRECT,False,False,4.12445,5,Illiterate,0.2281,2,3,1,Baja,detractor,no,1,1,Illiterate,['Drama'],['cine chileno'],"Ximena is an illiterate woman in her fifties, who has learned to live on her own to keep her illiteracy as a secret. Jackeline, is a young unemployed elementary school teacher, who tries to convince Ximena to take reading classes. Persuading her proves to be an almost impossible task, till one day, Jackeline finds something Ximena has been keeping as her only treasure since she was a child: a letter Ximena's father left when he abandoned her many years before. Thus, the two women embark on a learning journey where they discover that there are many ways of being illiterate, and that not knowing how to read is just one of them.",52,05/15/2014,0,1,NO_RAG
daf75909-0a53-4801-8371-8fdf42b62493,57 311 8411652,5/2/2026,DIRECT,False,1,22:15,terror con monstruos pero más suspenso que sustos,terror con monstruos pero más suspenso que sustos,DIRECT,False,False,4.797366667,5,Juro que te amo,0.429,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,NO_RAG
dc5e7ca9-438f-41e5-a566-037503084f22,57 314 0640839,5/2/2026,DIRECT,False,1,12:03,películas tipo Harry Potter,películas tipo Harry Potter,DIRECT,False,False,3.29785,5,The World's Gold,0.2235,2,3,1,Baja,detractor,no,1,1,The World's Gold,"['Music', 'Comedy']",['franco e ciccio'],"Aided by a chauffeur and a butler, a student of humble means pretends to be wealthy in order to attract the romantic interest of a rich girl.",55,12/21/1967,0,1,NO_RAG
